source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
bachhoaxanh,1063021000021,6 lon bia Tiger Bạc 330ml,Tiger,6 lon bia tiger bac 330ml,Lon,6,,330ml,110000,110000,,https://www.bachhoaxanh.com/bia/bia-tiger-bac-lon-330ml-loc-6,,2025-11-22,TIGER_330ML_6
bachhoaxanh,1063021000036,6 lon bia Tuborg 330ml,Tuborg,6 lon bia tuborg 330ml,Lon,6,,330ml,95000,95000,,https://www.bachhoaxanh.com/bia/loc-6-lon-bia-tuborg-330ml,,2025-11-22,TUBORG_330ML_6
bachhoaxanh,1063021000035,Bia Tuborg lon 330ml,Tuborg,bia tuborg lon 330ml,Lon,1,,330ml,16500,16500,,https://www.bachhoaxanh.com/bia/bia-tuborg-carlsberg-lon-330ml,,2025-11-22,TUBORG_330ML_1
bachhoaxanh,1063021000032,Bia Sài Gòn Lager lon 330ml,Sài Gòn,bia sai gon lager lon 330ml,Lon,1,,330ml,12200,12200,,https://www.bachhoaxanh.com/bia/bia-sai-gon-lager-lon-330ml,,2025-11-22,SÀIGÒN_330ML_1
bachhoaxanh,1063021000025,6 lon bia Heineken Sleek 330ml,Heineken,6 lon bia heineken sleek 330ml,Lon,6,,330ml,117000,117000,,https://www.bachhoaxanh.com/bia/bia-heineken-sleek-lon-330ml-loc-6,,2025-11-22,HEINEKEN_330ML_6
bachhoaxanh,1063021000020,Bia Heineken Sleek lon 330ml,Heineken,bia heineken sleek lon 330ml,Lon,1,,330ml,20500,20500,,https://www.bachhoaxanh.com/bia/bia-heineken-sleek-lon-330ml,,2025-11-22,HEINEKEN_330ML_1
bachhoaxanh,1063021000019,Thùng 12 lon bia San Miguel Red Horse 500ml,San Miguel,thung 12 lon bia san miguel red horse 500ml,Thùng,12,,500ml,279000,279000,,https://www.bachhoaxanh.com/bia/bia-red-horse-8-500ml-th12,,2025-11-22,SANMIGUEL_500ML_12
bachhoaxanh,1063021000015,Bia Larue Special lon 330ml,Larue,bia larue special lon 330ml,Lon,1,,330ml,12300,12300,,https://www.bachhoaxanh.com/bia/bia-larue-lager-special-lon-330ml,,2025-11-22,LARUE_330ML_1
bachhoaxanh,1063021000012,6 lon bia Huda 330ml,Huda,6 lon bia huda 330ml,Lon,6,,330ml,74000,74000,,https://www.bachhoaxanh.com/bia/bia-huda-carlsberg-lon-330ml-loc-6-lon,,2025-11-22,HUDA_330ML_6
bachhoaxanh,1063021000004,Bia Huda lon 330ml,Huda,bia huda lon 330ml,Lon,1,,330ml,12600,12600,,https://www.bachhoaxanh.com/bia/bia-huda-carlsberg-lon-330ml,,2025-11-22,HUDA_330ML_1
bachhoaxanh,9892850000144,6 lon bia Sapporo 330ml,Sapporo,6 lon bia sapporo 330ml,Lon,6,,330ml,118000,118000,,https://www.bachhoaxanh.com/bia/bia-sapporo-6lon-x-330ml,,2025-11-22,SAPPORO_330ML_6
bachhoaxanh,9892850000290,Bia San Miguel Red Horse lon 500ml,San Miguel,bia san miguel red horse lon 500ml,Lon,1,,500ml,25500,25500,,https://www.bachhoaxanh.com/bia/bia-red-horse-8-500ml,,2025-11-22,SANMIGUEL_500ML_1
bachhoaxanh,8936061260218,Bia Sapporo lon 330ml,Sapporo,bia sapporo lon 330ml,Lon,1,,330ml,21000,21000,,https://www.bachhoaxanh.com/bia/bia-sapporo-lon-330ml,,2025-11-22,SAPPORO_330ML_1
bachhoaxanh,8934822801335,Bia Tiger Bạc lon 330ml,Tiger,bia tiger bac lon 330ml,Lon,1,,330ml,18800,18800,,https://www.bachhoaxanh.com/bia/bia-tiger-bac-330ml,,2025-11-22,TIGER_330ML_1
bachhoaxanh,8935012413338,Bia 333 lon 330ml,333,bia 333 lon 330ml,Lon,1,,330ml,13500,13500,,https://www.bachhoaxanh.com/bia/bia-333-lon-330ml,,2025-11-22,333_330ML_1
